userid,libraryid,seatid,created_at,action,actionfrom
3325,2,109,2020-01-24 11:18:16,cancel,system
3325,2,109,2020-01-24 11:18:50,reserve,user
3325,2,109,2020-01-24 11:19:06,confirm,user
2416,2,111,2020-01-24 11:19:07,confirm,user
4641,2,91,2020-01-24 11:20:21,cancel,system
2026,2,149,2020-01-24 11:21:59,confirm,user
5361,2,165,2020-01-24 11:22:07,reserve,user
2837,2,107,2020-01-24 11:22:17,cancel,system
4980,2,145,2020-01-24 11:22:45,cancel,system
984,2,166,2020-01-24 11:24:02,reserve,user
1113,2,132,2020-01-24 11:24:05,cancel,user
4734,2,96,2020-01-24 11:24:18,cancel,system
1113,2,137,2020-01-24 11:24:23,reserve,user
682,2,163,2020-01-24 11:25:24,confirm,user
2503,2,154,2020-01-24 11:26:11,cancel,system
4734,2,96,2020-01-24 11:26:38,reserve,user
4734,2,96,2020-01-24 11:26:46,confirm,user
4286,2,114,2020-01-24 11:26:53,cancel,system
2474,2,116,2020-01-24 11:27:01,cancel,system
5471,2,90,2020-01-24 11:28:12,confirm,user
2837,2,107,2020-01-24 11:30:00,reserve,user
4286,2,114,2020-01-24 11:31:24,reserve,user
2474,2,116,2020-01-24 11:32:14,reserve,user
1373,2,112,2020-01-24 11:32:30,reserve,user
1373,2,112,2020-01-24 11:32:36,confirm,user
1977,2,110,2020-01-24 11:32:58,reserve,user
1977,2,110,2020-01-24 11:33:03,confirm,user
682,2,163,2020-01-24 11:33:33,cancel,user
682,2,145,2020-01-24 11:33:37,reserve,user
1481,2,148,2020-01-24 11:34:06,confirm,user
682,2,145,2020-01-24 11:34:15,confirm,user
2629,2,146,2020-01-24 11:36:14,reserve,user
1495,2,151,2020-01-24 11:37:27,cancel,system
3292,2,152,2020-01-24 11:37:42,cancel,system
3211,2,147,2020-01-24 11:38:02,cancel,user
3211,2,147,2020-01-24 11:38:08,reserve,user
3815,2,105,2020-01-24 11:39:07,cancel,system
1495,2,151,2020-01-24 11:41:21,reserve,user
3616,2,164,2020-01-24 11:44:44,cancel,system
3815,2,105,2020-01-24 11:45:08,reserve,user
5361,2,165,2020-01-24 11:47:08,cancel,system
742,2,95,2020-01-24 11:47:16,confirm,user
5823,2,102,2020-01-24 11:47:40,confirm,user
5805,2,129,2020-01-24 11:47:55,reserve,user
5805,2,129,2020-01-24 11:48:00,cancel,user
984,2,166,2020-01-24 11:49:03,cancel,system
1113,2,137,2020-01-24 11:49:24,cancel,system
1815,2,161,2020-01-24 11:49:55,cancel,user
2995,2,98,2020-01-24 11:49:58,confirm,user
1815,2,163,2020-01-24 11:50:01,reserve,user
1251,2,100,2020-01-24 11:50:05,confirm,user
1251,2,100,2020-01-24 11:50:08,confirm,user
1815,2,163,2020-01-24 11:50:13,confirm,user
4028,2,130,2020-01-24 11:50:23,confirm,user
3616,2,164,2020-01-24 11:51:10,reserve,user
3616,2,164,2020-01-24 11:51:20,confirm,user
2629,2,146,2020-01-24 11:51:32,confirm,user
3868,2,140,2020-01-24 11:51:34,reserve,user
3877,2,139,2020-01-24 11:51:34,reserve,user
1214,2,142,2020-01-24 11:51:35,reserve,user
3877,2,139,2020-01-24 11:52:11,confirm,user
3868,2,140,2020-01-24 11:52:13,confirm,user
1214,2,142,2020-01-24 11:52:20,confirm,user
4724,2,119,2020-01-24 11:53:30,reserve,user
4724,2,119,2020-01-24 11:53:41,confirm,user
2837,2,107,2020-01-24 11:53:50,confirm,user
855,2,128,2020-01-24 11:54:58,cancel,system
2859,2,94,2020-01-24 11:55:21,cancel,system
1805,2,157,2020-01-24 11:56:07,cancel,system
4286,2,114,2020-01-24 11:56:25,cancel,system
3434,2,158,2020-01-24 11:56:43,cancel,system
4286,2,114,2020-01-24 11:57:00,reserve,user
2474,2,116,2020-01-24 11:57:15,cancel,system
3266,2,160,2020-01-24 11:57:31,cancel,system
1482,2,92,2020-01-24 11:58:26,cancel,system
3683,2,155,2020-01-24 11:58:28,cancel,system
5923,2,156,2020-01-24 11:58:41,cancel,system
3399,2,101,2020-01-24 11:59:52,cancel,system
5766,2,103,2020-01-24 12:00:00,cancel,system
3820,2,104,2020-01-24 12:00:07,cancel,system
2474,2,116,2020-01-24 12:00:23,reserve,user
5766,2,103,2020-01-24 12:00:40,reserve,user
3211,2,147,2020-01-24 12:03:09,cancel,system
3815,2,105,2020-01-24 12:03:32,confirm,user
4035,2,174,2020-01-24 12:06:19,reserve,user
1495,2,151,2020-01-24 12:06:22,cancel,system
4617,2,120,2020-01-24 12:07:12,confirm,user
3211,2,147,2020-01-24 12:08:48,reserve,user
3325,2,109,2020-01-24 12:10:17,confirm,user
2416,2,111,2020-01-24 12:10:34,confirm,user
2393,2,138,2020-01-24 12:12:22,reserve,user
983,2,173,2020-01-24 12:12:25,cancel,system
2393,2,138,2020-01-24 12:12:33,cancel,user
1218,2,176,2020-01-24 12:12:54,reserve,user
4035,2,174,2020-01-24 12:13:28,confirm,user
1218,2,176,2020-01-24 12:14:26,confirm,user
5183,2,115,2020-01-24 12:14:28,cancel,user
2556,2,144,2020-01-24 12:14:31,reserve,user
5183,2,115,2020-01-24 12:14:33,reserve,user
2122,2,150,2020-01-24 12:14:37,cancel,user
2556,2,144,2020-01-24 12:14:43,cancel,user
2122,2,150,2020-01-24 12:14:44,reserve,user
1495,2,151,2020-01-24 12:14:48,reserve,user
2026,2,149,2020-01-24 12:14:53,cancel,user
2026,2,149,2020-01-24 12:14:59,reserve,user
1360,2,89,2020-01-24 12:16:03,cancel,system
2503,2,154,2020-01-24 12:18:14,reserve,user
2503,2,154,2020-01-24 12:18:24,confirm,user
3399,2,101,2020-01-24 12:19:12,reserve,user
4286,2,114,2020-01-24 12:22:01,cancel,system
2467,2,159,2020-01-24 12:22:02,reserve,user
3635,2,7,2020-01-24 12:22:09,reserve,user
3635,2,7,2020-01-24 12:23:11,cancel,user
3635,2,6,2020-01-24 12:23:18,reserve,user
5471,2,90,2020-01-24 12:23:23,confirm,user
2629,2,146,2020-01-24 12:24:13,cancel,user
2474,2,116,2020-01-24 12:25:24,cancel,system
5766,2,103,2020-01-24 12:25:41,cancel,system
4734,2,96,2020-01-24 12:26:47,cancel,system
3266,2,160,2020-01-24 12:27:19,reserve,user
5766,2,103,2020-01-24 12:28:58,reserve,user
2026,2,149,2020-01-24 12:29:29,cancel,user
2026,2,149,2020-01-24 12:29:37,reserve,user
682,2,145,2020-01-24 12:31:02,confirm,user
3211,2,147,2020-01-24 12:31:52,cancel,user
3211,2,147,2020-01-24 12:31:57,reserve,user
5863,2,157,2020-01-24 12:32:28,reserve,user
1373,2,112,2020-01-24 12:32:36,cancel,system
5863,2,157,2020-01-24 12:32:38,confirm,user
428,2,167,2020-01-24 12:32:51,reserve,user
436,2,165,2020-01-24 12:32:52,reserve,user
1977,2,110,2020-01-24 12:33:04,cancel,system
1481,2,148,2020-01-24 12:34:07,cancel,system
3616,2,164,2020-01-24 12:38:06,confirm,user
3635,2,6,2020-01-24 12:38:25,cancel,user
1815,2,163,2020-01-24 12:38:38,confirm,user
3211,2,147,2020-01-24 12:39:07,confirm,user
1481,2,148,2020-01-24 12:39:24,reserve,user
5183,2,115,2020-01-24 12:39:33,cancel,system
5183,2,115,2020-01-24 12:39:43,reserve,user
2122,2,150,2020-01-24 12:39:45,cancel,system
1495,2,151,2020-01-24 12:39:49,cancel,system
3399,2,101,2020-01-24 12:39:53,cancel,user
3399,2,101,2020-01-24 12:40:07,reserve,user
428,2,167,2020-01-24 12:40:35,confirm,user
436,2,165,2020-01-24 12:40:56,confirm,user
1495,2,151,2020-01-24 12:41:15,reserve,user
2474,2,116,2020-01-24 12:41:45,reserve,user
1481,2,148,2020-01-24 12:42:06,confirm,user
1251,2,100,2020-01-24 12:42:15,confirm,user
2995,2,98,2020-01-24 12:42:32,confirm,user
2474,2,116,2020-01-24 12:42:46,confirm,user
4286,2,114,2020-01-24 12:42:55,reserve,user
5183,2,115,2020-01-24 12:42:55,confirm,user
4286,2,114,2020-01-24 12:43:03,confirm,user
5823,2,102,2020-01-24 12:45:37,cancel,user
5823,2,102,2020-01-24 12:45:42,reserve,user
3272,2,96,2020-01-24 12:45:56,reserve,user
3820,2,104,2020-01-24 12:46:05,reserve,user
3266,2,160,2020-01-24 12:46:10,confirm,user
1408,2,94,2020-01-24 12:46:15,reserve,user
1408,2,94,2020-01-24 12:46:24,confirm,user
3399,2,101,2020-01-24 12:46:24,cancel,user
3399,2,101,2020-01-24 12:46:33,reserve,user
2467,2,159,2020-01-24 12:47:03,cancel,system
742,2,95,2020-01-24 12:47:17,cancel,system
3272,2,96,2020-01-24 12:49:27,confirm,user
4028,2,130,2020-01-24 12:50:24,cancel,system
3295,2,108,2020-01-24 12:51:41,reserve,user
3877,2,139,2020-01-24 12:52:12,cancel,system
3868,2,140,2020-01-24 12:52:14,cancel,system
3295,2,108,2020-01-24 12:52:19,confirm,user
1214,2,142,2020-01-24 12:52:21,cancel,system
3399,2,101,2020-01-24 12:52:44,confirm,user
3820,2,104,2020-01-24 12:52:45,confirm,user
5766,2,103,2020-01-24 12:52:54,confirm,user
5823,2,102,2020-01-24 12:53:05,confirm,user
3868,2,140,2020-01-24 12:53:05,reserve,user
4724,2,119,2020-01-24 12:53:42,cancel,system
3877,2,139,2020-01-24 12:53:46,reserve,user
3868,2,140,2020-01-24 12:53:47,confirm,user
1214,2,142,2020-01-24 12:53:49,reserve,user
2837,2,107,2020-01-24 12:53:51,cancel,system
1214,2,142,2020-01-24 12:54:15,confirm,user
3877,2,139,2020-01-24 12:54:17,confirm,user
2416,2,111,2020-01-24 12:54:23,confirm,user
2026,2,149,2020-01-24 12:54:38,cancel,system
2026,2,149,2020-01-24 12:55:48,reserve,user
4446,2,152,2020-01-24 12:56:23,reserve,user
3325,2,109,2020-01-24 12:56:53,confirm,user
2122,2,150,2020-01-24 12:58:22,reserve,user
4028,2,130,2020-01-24 12:59:17,reserve,user
4028,2,130,2020-01-24 12:59:22,confirm,user
2837,2,107,2020-01-24 13:01:00,reserve,user
3815,2,105,2020-01-24 13:03:33,cancel,system
3820,2,104,2020-01-24 13:04:13,confirm,user
3683,2,155,2020-01-24 13:04:37,reserve,user
3683,2,155,2020-01-24 13:04:48,confirm,user
4035,2,174,2020-01-24 13:05:01,confirm,user
5923,2,156,2020-01-24 13:05:24,reserve,user
5923,2,156,2020-01-24 13:05:36,confirm,user
1495,2,151,2020-01-24 13:06:16,cancel,system
4617,2,120,2020-01-24 13:07:13,cancel,system
1218,2,176,2020-01-24 13:14:27,cancel,system
5561,2,169,2020-01-24 13:15:29,reserve,user
2026,2,149,2020-01-24 13:15:50,cancel,user
2026,2,149,2020-01-24 13:15:56,reserve,user
1408,2,94,2020-01-24 13:16:01,confirm,user
5471,2,90,2020-01-24 13:18:00,confirm,user
2503,2,154,2020-01-24 13:18:25,cancel,system
3815,2,105,2020-01-24 13:19:09,reserve,user
4446,2,152,2020-01-24 13:21:24,cancel,system
682,2,145,2020-01-24 13:21:28,cancel,user
682,2,145,2020-01-24 13:21:32,reserve,user
1027,2,7,2020-01-24 13:22:15,reserve,user
1027,2,7,2020-01-24 13:22:20,cancel,user
1495,2,151,2020-01-24 13:22:33,reserve,user
2122,2,150,2020-01-24 13:23:23,cancel,system
867,2,153,2020-01-24 13:23:27,reserve,user
867,2,153,2020-01-24 13:23:33,cancel,user
2837,2,107,2020-01-24 13:26:01,cancel,system
5863,2,157,2020-01-24 13:28:50,confirm,user
1805,2,159,2020-01-24 13:29:26,reserve,user
1805,2,159,2020-01-24 13:29:32,confirm,user
3211,2,147,2020-01-24 13:29:57,confirm,user
4028,2,130,2020-01-24 13:29:57,confirm,user
3434,2,158,2020-01-24 13:30:30,reserve,user
984,2,166,2020-01-24 13:30:36,reserve,user
1815,2,163,2020-01-24 13:30:41,confirm,user
3434,2,158,2020-01-24 13:30:50,confirm,user
984,2,166,2020-01-24 13:30:58,confirm,user
3616,2,164,2020-01-24 13:31:49,confirm,user
3399,2,101,2020-01-24 13:32:03,confirm,user
1495,2,151,2020-01-24 13:32:53,confirm,user
4500,2,168,2020-01-24 13:33:09,reserve,user
1251,2,100,2020-01-24 13:33:13,confirm,user
2026,2,149,2020-01-24 13:33:20,confirm,user
2122,2,150,2020-01-24 13:33:23,reserve,user
2995,2,98,2020-01-24 13:33:25,confirm,user
2122,2,150,2020-01-24 13:33:45,confirm,user
4500,2,168,2020-01-24 13:33:51,confirm,user
4446,2,152,2020-01-24 13:34:08,reserve,user
4446,2,152,2020-01-24 13:34:51,confirm,user
4810,2,93,2020-01-24 13:36:39,reserve,user
5561,2,169,2020-01-24 13:36:39,confirm,user
4810,2,93,2020-01-24 13:36:45,confirm,user
436,2,165,2020-01-24 13:36:45,confirm,user
428,2,167,2020-01-24 13:36:52,confirm,user
682,2,145,2020-01-24 13:37:40,cancel,user
682,2,145,2020-01-24 13:37:44,reserve,user
2474,2,116,2020-01-24 13:39:10,cancel,user
4035,2,174,2020-01-24 13:41:04,confirm,user
3266,2,160,2020-01-24 13:41:05,confirm,user
1481,2,148,2020-01-24 13:42:07,cancel,system
5183,2,115,2020-01-24 13:42:56,cancel,system
4286,2,114,2020-01-24 13:43:04,cancel,system
3295,2,108,2020-01-24 13:43:34,confirm,user
3815,2,105,2020-01-24 13:43:58,cancel,user
3815,2,105,2020-01-24 13:44:11,reserve,user
3868,2,140,2020-01-24 13:45:09,confirm,user
1214,2,142,2020-01-24 13:45:37,confirm,user
3877,2,139,2020-01-24 13:45:40,confirm,user
3815,2,105,2020-01-24 13:46:24,confirm,user
2416,2,111,2020-01-24 13:46:40,confirm,user
3325,2,109,2020-01-24 13:46:42,confirm,user
5823,2,102,2020-01-24 13:46:50,confirm,user
3820,2,104,2020-01-24 13:46:54,confirm,user
2837,2,107,2020-01-24 13:49:10,reserve,user
3272,2,96,2020-01-24 13:49:28,cancel,system
2837,2,107,2020-01-24 13:49:36,confirm,user
2467,2,171,2020-01-24 13:51:44,reserve,user
5766,2,103,2020-01-24 13:52:55,cancel,system
682,2,145,2020-01-24 13:53:07,cancel,user
682,2,145,2020-01-24 13:53:10,reserve,user
422,2,117,2020-01-24 13:53:16,reserve,user
422,2,117,2020-01-24 13:53:33,confirm,user
422,2,117,2020-01-24 13:53:40,confirm,user
1373,2,112,2020-01-24 13:54:24,reserve,user
983,2,119,2020-01-24 13:54:39,reserve,user
3061,2,170,2020-01-24 13:54:47,reserve,user
1079,2,118,2020-01-24 13:54:58,reserve,user
983,2,119,2020-01-24 13:55:05,confirm,user
1079,2,118,2020-01-24 13:55:52,confirm,user
2467,2,171,2020-01-24 13:56:14,confirm,user
3272,2,96,2020-01-24 13:56:21,reserve,user
3272,2,96,2020-01-24 13:56:39,confirm,user
5766,2,103,2020-01-24 13:59:19,reserve,user
5766,2,103,2020-01-24 13:59:58,confirm,user
1373,2,112,2020-01-24 14:00:06,confirm,user
3061,2,170,2020-01-24 14:00:14,confirm,user
3061,2,170,2020-01-24 14:00:44,cancel,user
1408,2,94,2020-01-24 14:00:51,confirm,user
3061,2,173,2020-01-24 14:00:54,reserve,user
5103,2,114,2020-01-24 14:01:22,reserve,user
3061,2,173,2020-01-24 14:01:37,confirm,user
1975,2,113,2020-01-24 14:02:58,reserve,user
5103,2,114,2020-01-24 14:04:24,confirm,user
1975,2,113,2020-01-24 14:04:30,confirm,user
1958,2,1,2020-01-24 14:04:36,reserve,user
3683,2,155,2020-01-24 14:04:49,cancel,system
1958,2,1,2020-01-24 14:04:51,cancel,user
1223,2,120,2020-01-24 14:04:54,reserve,user
1223,2,120,2020-01-24 14:05:23,confirm,user
5923,2,156,2020-01-24 14:05:37,cancel,system
5471,2,90,2020-01-24 14:08:34,confirm,user
682,2,145,2020-01-24 14:13:44,cancel,user
682,2,145,2020-01-24 14:13:48,reserve,user
5923,2,156,2020-01-24 14:14:07,reserve,user
3683,2,155,2020-01-24 14:14:09,reserve,user
5923,2,156,2020-01-24 14:14:19,confirm,user
3683,2,155,2020-01-24 14:14:49,confirm,user
3211,2,147,2020-01-24 14:22:23,confirm,user
4641,2,91,2020-01-24 14:22:28,reserve,user
4641,2,91,2020-01-24 14:23:03,confirm,user
3616,2,164,2020-01-24 14:23:29,confirm,user
1251,2,100,2020-01-24 14:23:48,cancel,user
2995,2,98,2020-01-24 14:23:51,cancel,user
1815,2,163,2020-01-24 14:24:15,confirm,user
1065,2,7,2020-01-24 14:24:56,reserve,user
1065,2,7,2020-01-24 14:25:13,cancel,user
2026,2,149,2020-01-24 14:25:41,confirm,user
4446,2,152,2020-01-24 14:26:17,confirm,user
5813,2,5,2020-01-24 14:27:28,reserve,user
1065,2,7,2020-01-24 14:27:33,reserve,user
5823,2,102,2020-01-24 14:27:48,cancel,user
3399,2,101,2020-01-24 14:28:24,confirm,user
5103,2,114,2020-01-24 14:28:35,cancel,user
5103,2,99,2020-01-24 14:28:50,reserve,user
5863,2,157,2020-01-24 14:28:51,cancel,system
5103,2,99,2020-01-24 14:28:59,confirm,user
1481,2,148,2020-01-24 14:29:16,reserve,user
1481,2,148,2020-01-24 14:29:25,confirm,user
1805,2,159,2020-01-24 14:29:33,cancel,system
4028,2,130,2020-01-24 14:29:58,cancel,system
1975,2,113,2020-01-24 14:30:12,cancel,user
1975,2,100,2020-01-24 14:30:21,reserve,user
1975,2,100,2020-01-24 14:30:29,confirm,user
3434,2,158,2020-01-24 14:30:51,cancel,system
984,2,166,2020-01-24 14:30:59,cancel,system
1065,2,7,2020-01-24 14:31:07,confirm,user
5813,2,5,2020-01-24 14:31:10,confirm,user
1065,2,7,2020-01-24 14:31:27,confirm,user
1495,2,151,2020-01-24 14:32:54,cancel,system
1495,2,151,2020-01-24 14:33:39,reserve,user
2122,2,150,2020-01-24 14:33:46,cancel,system
1495,2,151,2020-01-24 14:33:48,confirm,user
4500,2,168,2020-01-24 14:33:52,cancel,system
428,2,167,2020-01-24 14:34:28,confirm,user
436,2,165,2020-01-24 14:35:09,confirm,user
4522,2,116,2020-01-24 14:35:17,reserve,user
4522,2,116,2020-01-24 14:35:36,confirm,user
1977,2,110,2020-01-24 14:36:03,reserve,user
5561,2,169,2020-01-24 14:36:10,confirm,user
3295,2,108,2020-01-24 14:36:29,confirm,user
4810,2,93,2020-01-24 14:36:46,cancel,system
682,2,145,2020-01-24 14:38:49,cancel,system
679,2,121,2020-01-24 14:39:01,reserve,user
4035,2,174,2020-01-24 14:41:05,cancel,system
3266,2,160,2020-01-24 14:41:06,cancel,system
3820,2,104,2020-01-24 14:41:47,cancel,user
2467,2,171,2020-01-24 14:41:51,confirm,user
3266,2,160,2020-01-24 14:42:32,reserve,user
3266,2,160,2020-01-24 14:42:39,confirm,user
2665,1,7,2020-01-24 14:42:42,reserve,user
2665,1,7,2020-01-24 14:42:46,confirm,user
4429,2,172,2020-01-24 14:44:37,reserve,user
4927,2,113,2020-01-24 14:45:04,reserve,user
3868,2,140,2020-01-24 14:45:10,cancel,system
4927,2,113,2020-01-24 14:45:31,cancel,user
1214,2,142,2020-01-24 14:45:38,cancel,system
3877,2,139,2020-01-24 14:45:41,cancel,system
5766,2,103,2020-01-24 14:45:43,cancel,user
3399,2,101,2020-01-24 14:45:59,cancel,user
758,2,93,2020-01-24 14:46:02,reserve,user
3815,2,105,2020-01-24 14:46:25,cancel,system
2416,2,111,2020-01-24 14:46:41,cancel,system
3325,2,109,2020-01-24 14:46:43,cancel,system
3815,2,105,2020-01-24 14:47:28,reserve,user
2837,2,107,2020-01-24 14:47:53,confirm,user
758,2,93,2020-01-24 14:48:52,cancel,user
3815,2,105,2020-01-24 14:48:57,confirm,user
758,2,97,2020-01-24 14:49:08,reserve,user
758,2,97,2020-01-24 14:49:23,confirm,user
4028,2,130,2020-01-24 14:51:35,reserve,user
4028,2,130,2020-01-24 14:51:42,confirm,user
3272,2,96,2020-01-24 14:52:08,confirm,user
1977,2,110,2020-01-24 14:52:15,confirm,user
3061,2,173,2020-01-24 14:52:17,confirm,user
422,2,117,2020-01-24 14:53:41,cancel,system
3157,2,153,2020-01-24 14:54:03,reserve,user
4035,2,174,2020-01-24 14:54:04,reserve,user
4035,2,174,2020-01-24 14:54:49,confirm,user
983,2,119,2020-01-24 14:55:06,cancel,system
4810,2,93,2020-01-24 14:55:10,reserve,user
4810,2,93,2020-01-24 14:55:15,confirm,user
1079,2,118,2020-01-24 14:55:53,cancel,system
1373,2,112,2020-01-24 15:00:07,cancel,system
1408,2,94,2020-01-24 15:00:52,cancel,system
4429,2,172,2020-01-24 15:01:43,confirm,user
4446,2,152,2020-01-24 15:03:06,confirm,user
679,2,121,2020-01-24 15:04:02,cancel,system
3599,2,98,2020-01-24 15:05:19,reserve,user
1223,2,120,2020-01-24 15:05:24,cancel,system
3599,2,98,2020-01-24 15:05:26,cancel,user
5471,2,90,2020-01-24 15:08:35,cancel,system
5471,2,90,2020-01-24 15:10:43,reserve,user
5471,2,90,2020-01-24 15:10:55,confirm,user
4167,1,3,2020-01-24 15:12:55,reserve,user
4167,1,3,2020-01-24 15:13:19,confirm,user
2416,2,111,2020-01-24 15:13:43,reserve,user
3325,2,109,2020-01-24 15:13:52,reserve,user
2416,2,111,2020-01-24 15:13:53,confirm,user
3325,2,109,2020-01-24 15:13:58,confirm,user
5923,2,156,2020-01-24 15:14:20,cancel,system
3683,2,155,2020-01-24 15:14:50,cancel,system
1815,2,163,2020-01-24 15:15:20,confirm,user
3211,2,147,2020-01-24 15:16:34,confirm,user
1815,2,163,2020-01-24 15:16:50,confirm,user
3616,2,164,2020-01-24 15:17:59,confirm,user
3157,2,153,2020-01-24 15:19:04,cancel,system
1975,2,100,2020-01-24 15:20:54,confirm,user
5103,2,99,2020-01-24 15:21:08,confirm,user
4641,2,91,2020-01-24 15:23:04,cancel,system
2026,2,149,2020-01-24 15:25:04,cancel,user
2026,2,149,2020-01-24 15:25:14,reserve,user
5813,2,5,2020-01-24 15:28:31,confirm,user
1481,2,148,2020-01-24 15:29:25,cancel,system
1065,2,7,2020-01-24 15:29:45,confirm,user
1977,2,110,2020-01-24 15:30:36,cancel,user
428,2,167,2020-01-24 15:32:05,confirm,user
5561,2,169,2020-01-24 15:32:59,confirm,user
436,2,165,2020-01-24 15:33:35,confirm,user
1495,2,151,2020-01-24 15:33:49,cancel,system
4522,2,116,2020-01-24 15:35:37,cancel,system
3295,2,108,2020-01-24 15:36:30,cancel,system
1495,2,151,2020-01-24 15:39:01,reserve,user
2122,2,150,2020-01-24 15:39:53,reserve,user
2122,2,150,2020-01-24 15:40:03,confirm,user
2467,2,171,2020-01-24 15:41:52,cancel,system
3266,2,160,2020-01-24 15:42:40,cancel,system
2665,1,7,2020-01-24 15:42:47,cancel,system
2026,2,149,2020-01-24 15:43:19,cancel,user
2026,2,149,2020-01-24 15:43:36,reserve,user
3815,2,105,2020-01-24 15:43:41,confirm,user
2837,2,107,2020-01-24 15:43:54,confirm,user
4035,2,174,2020-01-24 15:45:38,confirm,user
1495,2,151,2020-01-24 15:45:58,confirm,user
2026,2,149,2020-01-24 15:48:48,confirm,user
4810,2,93,2020-01-24 15:49:05,confirm,user
758,2,97,2020-01-24 15:49:24,cancel,system
3295,2,108,2020-01-24 15:50:38,reserve,user
4028,2,130,2020-01-24 15:51:43,cancel,system
3272,2,96,2020-01-24 15:52:09,cancel,system
3061,2,173,2020-01-24 15:52:18,cancel,system
2503,2,154,2020-01-24 15:58:28,reserve,user
2503,2,154,2020-01-24 15:58:35,confirm,user
4429,2,172,2020-01-24 16:01:44,cancel,system
5471,2,90,2020-01-24 16:02:14,confirm,user
3061,2,173,2020-01-24 16:03:05,reserve,user
4446,2,152,2020-01-24 16:03:07,cancel,system
4429,2,172,2020-01-24 16:03:09,reserve,user
4429,2,172,2020-01-24 16:03:21,confirm,user
2467,2,171,2020-01-24 16:03:31,reserve,user
3061,2,173,2020-01-24 16:03:44,confirm,user
2467,2,171,2020-01-24 16:04:06,confirm,user
3616,2,164,2020-01-24 16:04:27,confirm,user
3295,2,108,2020-01-24 16:05:16,confirm,user
1815,2,163,2020-01-24 16:05:32,confirm,user
4446,2,152,2020-01-24 16:13:14,reserve,user
4167,1,3,2020-01-24 16:13:20,cancel,system
4446,2,152,2020-01-24 16:13:21,confirm,user
2416,2,111,2020-01-24 16:13:54,cancel,system
3325,2,109,2020-01-24 16:13:59,cancel,system
3211,2,147,2020-01-24 16:16:35,cancel,system
1975,2,100,2020-01-24 16:20:55,cancel,system
5103,2,99,2020-01-24 16:21:09,cancel,system
3157,2,153,2020-01-24 16:22:19,reserve,user
3157,2,153,2020-01-24 16:22:25,cancel,user
3157,2,153,2020-01-24 16:22:31,reserve,user
1065,2,7,2020-01-24 16:25:32,confirm,user
5813,2,5,2020-01-24 16:25:35,confirm,user
276,2,109,2020-01-24 16:29:38,reserve,user
276,2,109,2020-01-24 16:29:51,cancel,user
428,2,167,2020-01-24 16:32:06,cancel,system
5561,2,169,2020-01-24 16:33:00,cancel,system
436,2,165,2020-01-24 16:33:36,cancel,system
2122,2,150,2020-01-24 16:40:04,cancel,system
1584,2,131,2020-01-24 16:41:04,reserve,user
1584,2,131,2020-01-24 16:41:10,cancel,user
3815,2,105,2020-01-24 16:43:42,cancel,system
2837,2,107,2020-01-24 16:43:55,cancel,system
